timestamp_ms,filename
1707512198086.684,color_image_0.png
1707512198120.0583,color_image_1.png
1707512198153.4294,color_image_2.png
1707512198186.801,color_image_3.png
1707512198220.1729,color_image_4.png
1707512198253.5415,color_image_5.png
1707512198286.91,color_image_6.png
1707512198320.2783,color_image_7.png
1707512198353.644,color_image_8.png
1707512198387.0095,color_image_9.png
1707512198420.3743,color_image_10.png
1707512198453.7397,color_image_11.png
1707512198487.1047,color_image_12.png
1707512198520.4695,color_image_13.png
1707512198553.8323,color_image_14.png
1707512198587.1943,color_image_15.png
1707512198620.5562,color_image_16.png
1707512198653.9187,color_image_17.png
1707512198687.2808,color_image_18.png
1707512198720.6428,color_image_19.png
1707512198754.0044,color_image_20.png
1707512198787.3657,color_image_21.png
1707512198820.7268,color_image_22.png
1707512198854.088,color_image_23.png
1707512198887.4485,color_image_24.png
1707512198920.8088,color_image_25.png
1707512198954.1687,color_image_26.png
1707512198987.528,color_image_27.png
1707512199020.8875,color_image_28.png
1707512199054.2468,color_image_29.png
1707512199087.6057,color_image_30.png
1707512199120.9646,color_image_31.png
1707512199154.323,color_image_32.png
1707512199187.6812,color_image_33.png
1707512199221.0393,color_image_34.png
1707512199254.397,color_image_35.png
1707512199287.7542,color_image_36.png
1707512199321.1113,color_image_37.png
1707512199354.4683,color_image_38.png
1707512199387.8247,color_image_39.png
1707512199421.181,color_image_40.png
1707512199454.5369,color_image_41.png
1707512199487.8926,color_image_42.png
1707512199521.248,color_image_43.png
1707512199554.6033,color_image_44.png
1707512199587.958,color_image_45.png
1707512199621.3127,color_image_46.png
1707512199654.667,color_image_47.png
1707512199688.021,color_image_48.png
1707512199721.3748,color_image_49.png
1707512199754.7283,color_image_50.png
1707512199788.0813,color_image_51.png
1707512199821.4343,color_image_52.png
1707512199854.7869,color_image_53.png
1707512199888.1392,color_image_54.png
1707512199921.4912,color_image_55.png
1707512199954.843,color_image_56.png
1707512199988.1946,color_image_57.png
1707512200021.546,color_image_58.png
1707512200054.9019,color_image_59.png
1707512200088.2578,color_image_60.png
1707512200121.6135,color_image_61.png
1707512200154.9692,color_image_62.png
1707512200188.3247,color_image_63.png
1707512200221.68,color_image_64.png
1707512200255.0354,color_image_65.png
1707512200288.3904,color_image_66.png
1707512200321.7456,color_image_67.png
1707512200355.1006,color_image_68.png
1707512200388.4553,color_image_69.png
1707512200421.81,color_image_70.png
1707512200455.1648,color_image_71.png
1707512200488.5193,color_image_72.png
1707512200521.8735,color_image_73.png
1707512200555.228,color_image_74.png
1707512200588.582,color_image_75.png
1707512200621.9363,color_image_76.png
1707512200655.29,color_image_77.png
1707512200688.644,color_image_78.png
1707512200721.9978,color_image_79.png
1707512200755.3513,color_image_80.png
1707512200788.7048,color_image_81.png
1707512200822.0583,color_image_82.png
1707512200855.4116,color_image_83.png
1707512200888.7646,color_image_84.png
1707512200922.118,color_image_85.png
1707512200955.4707,color_image_86.png
1707512200988.8237,color_image_87.png
1707512201022.1765,color_image_88.png
1707512201055.5352,color_image_89.png
1707512201088.894,color_image_90.png
1707512201122.253,color_image_91.png
1707512201155.6118,color_image_92.png
1707512201188.9705,color_image_93.png
1707512201222.3293,color_image_94.png
1707512201255.6885,color_image_95.png
1707512201289.0474,color_image_96.png
1707512201322.4062,color_image_97.png
1707512201355.7651,color_image_98.png
1707512201389.1243,color_image_99.png
1707512201422.4832,color_image_100.png
1707512201455.8423,color_image_101.png
1707512201489.2014,color_image_102.png
1707512201522.5605,color_image_103.png
1707512201555.9197,color_image_104.png
1707512201589.2788,color_image_105.png
1707512201622.638,color_image_106.png
1707512201655.997,color_image_107.png
1707512201689.3562,color_image_108.png
1707512201722.7156,color_image_109.png
1707512201756.0747,color_image_110.png
1707512201789.434,color_image_111.png
1707512201822.7935,color_image_112.png
1707512201856.1528,color_image_113.png
1707512201889.5122,color_image_114.png
1707512201922.8716,color_image_115.png
1707512201956.231,color_image_116.png
1707512201989.5903,color_image_117.png
1707512202022.9497,color_image_118.png
1707512202056.3047,color_image_119.png
1707512202089.6594,color_image_120.png
1707512202123.0142,color_image_121.png
1707512202156.369,color_image_122.png
1707512202189.7236,color_image_123.png
1707512202223.0784,color_image_124.png
1707512202256.4329,color_image_125.png
1707512202289.7874,color_image_126.png
1707512202323.1418,color_image_127.png
1707512202356.4963,color_image_128.png
1707512202389.8508,color_image_129.png
1707512202423.205,color_image_130.png
1707512202456.5593,color_image_131.png
1707512202489.9136,color_image_132.png
1707512202523.2678,color_image_133.png
1707512202556.622,color_image_134.png
1707512202589.976,color_image_135.png
1707512202623.33,color_image_136.png
1707512202656.684,color_image_137.png
1707512202690.038,color_image_138.png
1707512202723.392,color_image_139.png
1707512202756.7458,color_image_140.png
1707512202790.0996,color_image_141.png
1707512202823.4534,color_image_142.png
1707512202856.8071,color_image_143.png
1707512202890.161,color_image_144.png
1707512202923.5144,color_image_145.png
1707512202956.868,color_image_146.png
1707512202990.2214,color_image_147.png
1707512203023.5752,color_image_148.png
1707512203056.9329,color_image_149.png
